displayName,appID,createdDateTime,identifierUris
"Microsoft Intune-Ext","71f2b85f-a418-432e-a867-999a91c62ee9","2026-08-30T20:05:14.243Z","api://Microsoft Intune-Ext-71f2b85f"
"CABProvisioning-Ext","f5f4fdcf-7c9c-4078-8d50-b230cc890e76","2026-08-30T20:05:14.281Z","api://CABProvisioning-Ext-f5f4fdcf"
"Microsoft Cloud App Security-Ext","8aadca29-67d9-4d73-a1a8-45df5420f685","2026-08-30T20:05:14.297Z","api://Microsoft Cloud App Security-Ext-8aadca29"
"Microsoft Intune Advanced Threat Protection Integration-Ext","43e476e3-ea24-4506-bfe7-ba9013600c35","2026-08-30T20:05:14.364Z","api://Microsoft Intune Advanced Threat Protection Integration-Ext-43e476e3"
"MS-PIM-Ext","4553715c-4897-47cf-8234-a756de5eadd2","2026-08-30T20:05:14.396Z","api://MS-PIM-Ext-4553715c"
"Azure Cost Management Exports-Ext","4acc60dd-5d24-461c-9ed5-96ceca05f850","2026-08-30T20:05:14.421Z","api://Azure Cost Management Exports-Ext-4acc60dd"
"Windows Store for Business-Ext","cd2d6718-62b6-4289-8a05-1a6cde7c11af","2026-08-30T20:05:14.500Z","api://Windows Store for Business-Ext-cd2d6718"
"Azure SQL Managed Instance to Azure AD Resource Provider-Ext","face1a52-9f0e-4f3b-b944-42a1d3e595dc","2026-08-30T20:05:14.559Z","api://Azure SQL Managed Instance to Azure AD Resource Provider-Ext-face1a52"
"Quickbooks Other Intuit Service Intuit App Center-Ext","94ecba28-9278-4a70-b3c8-c2ab16d5ba12","2026-08-30T20:05:14.608Z","api://Quickbooks Other Intuit Service Intuit App Center-Ext-94ecba28"
"Microsoft Intune Advanced Threat Protection Integration-Ext","a6cee503-80b7-4344-85ec-db76da2b9cad","2026-08-30T20:05:14.637Z","api://Microsoft Intune Advanced Threat Protection Integration-Ext-a6cee503"
"Managed Service Identity-Ext","411339e3-3a70-4220-8189-8ad4a30a9632","2026-08-30T20:05:14.707Z","api://Managed Service Identity-Ext-411339e3"
"Liftr Nginx RP Auth-Ext","13089e6e-7939-4e76-8ecf-9759a7c11e29","2026-08-30T20:05:14.748Z","api://Liftr Nginx RP Auth-Ext-13089e6e"
"Demeter.WorkerRole-Ext","663771be-5235-4ead-8d0a-8d8ac2d4b859","2026-08-30T20:05:14.805Z","api://Demeter.WorkerRole-Ext-663771be"
"OfficeClientService-Ext","54f3d362-7df6-4a67-a5cf-d2485416f822","2026-08-30T20:05:14.876Z","api://OfficeClientService-Ext-54f3d362"
"Azure HDInsight Cluster API-Ext","aff3b8d1-cad7-410e-8b29-a4c8cb33f58b","2026-08-30T20:05:14.920Z","api://Azure HDInsight Cluster API-Ext-aff3b8d1"
"Azure Advanced Threat Protection-Ext","718ce790-2bd9-4851-a718-127432418a40","2026-08-30T20:05:14.978Z","api://Azure Advanced Threat Protection-Ext-718ce790"
"O365 UAP Processor-Ext","a6ad3e3b-bb27-41db-8c9c-5f8c0af6e99c","2026-08-30T20:05:15.042Z","api://O365 UAP Processor-Ext-a6ad3e3b"
"Azure DNS Managed Resolver-Ext","32993599-b91c-4220-a7f2-0c3a0f5ea5a5","2026-08-30T20:05:15.077Z","api://Azure DNS Managed Resolver-Ext-32993599"
"Bot Framework Dev Portal-Ext","f522d142-dc7e-49b6-9757-541493931cf7","2026-08-30T20:05:15.116Z","api://Bot Framework Dev Portal-Ext-f522d142"
"Windows Azure Service Management API-Ext","01a2cc92-fbd0-4ad1-9291-048aecf46e2d","2026-08-30T20:05:15.144Z","api://Windows Azure Service Management API-Ext-01a2cc92"
"Azure Managed Grafana-Ext","52f15c18-2b25-4a69-9e30-785d6da95aba","2026-08-30T20:05:15.185Z","api://Azure Managed Grafana-Ext-52f15c18"
"Azure Key Vault Managed HSM Key Governance Service-Ext","33473a4e-f353-4f0d-98ba-f41a4cbcd66b","2026-08-30T20:05:15.236Z","api://Azure Key Vault Managed HSM Key Governance Service-Ext-33473a4e"
"Microsoft Remote Desktop-Ext","cc2c5b1f-aead-4f12-a8bb-53abc3c722cf","2026-08-30T20:05:15.257Z","api://Microsoft Remote Desktop-Ext-cc2c5b1f"
"Microsoft Mixed Reality-Ext","0053266c-9272-40b2-88ac-7a3b9e7e115f","2026-08-30T20:05:15.295Z","api://Microsoft Mixed Reality-Ext-0053266c"
"MicrosoftGuestConfiguration-Ext","717c6a0a-a9db-445c-a9fa-fe49aee41211","2026-08-30T20:05:15.388Z","api://MicrosoftGuestConfiguration-Ext-717c6a0a"
"Azure Windows VM Sign-In-Ext","1c48aa2a-5c16-4065-954f-1af5b249d54c","2026-08-30T20:05:15.440Z","api://Azure Windows VM Sign-In-Ext-1c48aa2a"
"myAKSCluster-agentpool-Ext","d26ef7e7-4426-4cf5-a375-42080b728479","2026-08-30T20:05:15.494Z","api://myAKSCluster-agentpool-Ext-d26ef7e7"
"hihihi-Ext","d43c3b0e-9be3-4ea8-bd8a-5c5dac412595","2026-08-30T20:05:15.522Z","api://hihihi-Ext-d43c3b0e"
"Microsoft.SMIT-Ext","1d02a786-cedc-42d1-a018-a4138aff78b4","2026-08-30T20:05:15.547Z","api://Microsoft.SMIT-Ext-1d02a786"
"Compute Artifacts Publishing Service-Ext","d37104d1-f313-4140-a58d-4841dd92cb5d","2026-08-30T20:05:15.576Z","api://Compute Artifacts Publishing Service-Ext-d37104d1"
"Microsoft Azure Container Apps - Data Plane-Ext","d343da47-46b8-4b38-a75c-90af8744422a","2026-08-30T20:05:15.695Z","api://Microsoft Azure Container Apps - Data Plane-Ext-d343da47"
"Microsoft Invitation Acceptance Portal-Ext","b5dbc9a3-b79b-4e41-8a84-8a0f348663aa","2026-08-30T20:05:15.804Z","api://Microsoft Invitation Acceptance Portal-Ext-b5dbc9a3"
"Microsoft Modern Contact Master-Ext","7104bcce-7a4c-4af8-a9fe-823058fc4ef2","2026-08-30T20:05:15.868Z","api://Microsoft Modern Contact Master-Ext-7104bcce"
"AzureDatabricks-Ext","50e03dc0-0281-465a-af22-9fa0ab8075dd","2026-08-30T20:05:15.974Z","api://AzureDatabricks-Ext-50e03dc0"
"AzureContainerService-Ext","ca46138d-96dc-4cf9-b094-fde0333e7186","2026-08-30T20:05:16.028Z","api://AzureContainerService-Ext-ca46138d"
"Microsoft Information Protection API-Ext","65982f73-04ec-4efe-9654-736d4ff500d2","2026-08-30T20:05:16.142Z","api://Microsoft Information Protection API-Ext-65982f73"
"Microsoft.EventHubs-Ext","a4fa5646-2131-4587-bc64-e1e6bd85afb6","2026-08-30T20:05:16.183Z","api://Microsoft.EventHubs-Ext-a4fa5646"
"Azure Application Change Service-Ext","626b01a9-4573-450d-b26c-24c97f6c961f","2026-08-30T20:05:16.211Z","api://Azure Application Change Service-Ext-626b01a9"
"IAM Self Service Application Add-Ext","bb81d39d-7d03-48e3-a3dd-3451cc2452d6","2026-08-30T20:05:16.244Z","api://IAM Self Service Application Add-Ext-bb81d39d"
"console-m365d-Ext","3f3d6866-f837-4f0c-adb2-efac61cb25f5","2026-08-30T20:05:16.330Z","api://console-m365d-Ext-3f3d6866"
"virtual-Ext","a9929829-a95b-4d06-9deb-e5f3e712b57f","2026-08-30T20:05:16.371Z","api://virtual-Ext-a9929829"
"Microsoft Device Management Checkin-Ext","da71b335-15cf-49d9-90bd-5a15e39b8e88","2026-08-30T20:05:16.386Z","api://Microsoft Device Management Checkin-Ext-da71b335"
"Azure OSSRDBMS Database-Ext","692e367d-d2a1-4d52-afd9-7a215442122a","2026-08-30T20:05:16.421Z","api://Azure OSSRDBMS Database-Ext-692e367d"
"SSO Extension Intune-Ext","8a71508c-633d-4156-ac78-11da3c532b15","2026-08-30T20:05:16.453Z","api://SSO Extension Intune-Ext-8a71508c"
"Marketplace Caps API-Ext","ac68fae0-0a23-41fc-b79d-84fb2a5c5d77","2026-08-30T20:05:16.486Z","api://Marketplace Caps API-Ext-ac68fae0"
"MicrosoftDefenderATP MAM-Ext","ec7571a2-004f-4f9f-9064-4b12841bb622","2026-08-30T20:05:16.549Z","api://MicrosoftDefenderATP MAM-Ext-ec7571a2"
"Microsoft.Azure.DomainRegistration-Ext","98c83865-bed8-48a8-959b-239fd10cc52e","2026-08-30T20:05:16.632Z","api://Microsoft.Azure.DomainRegistration-Ext-98c83865"
"Event Hub MSI App-Ext","fdf49207-2569-4bc2-9f15-633524296450","2026-08-30T20:05:16.666Z","api://Event Hub MSI App-Ext-fdf49207"
"Data Migration Service-Ext","cb1e5e04-ff0b-41a7-a46a-ccac60be7fcc","2026-08-30T20:05:16.694Z","api://Data Migration Service-Ext-cb1e5e04"
"Marketplace Reviews-Ext","9f27d527-4804-4e92-b106-0069acb8727e","2026-08-30T20:05:16.814Z","api://Marketplace Reviews-Ext-9f27d527"
"Azure Logic Apps-Ext","c4ba0ed4-976e-4491-911f-769a7b6ca242","2026-08-30T20:05:16.855Z","api://Azure Logic Apps-Ext-c4ba0ed4"
"Monitoring Account API-Ext","a5e83b82-c500-40cc-ae39-31aaaf2fc220","2026-08-30T20:05:16.887Z","api://Monitoring Account API-Ext-a5e83b82"
"IPSubstrate-Ext","4540f7fe-a8c4-498a-825e-bbeb11f3da4c","2026-08-30T20:05:16.912Z","api://IPSubstrate-Ext-4540f7fe"
"MDATPNetworkScanAgent-Ext","09085af3-e940-4698-8d8a-0f66e324c2f3","2026-08-30T20:05:16.992Z","api://MDATPNetworkScanAgent-Ext-09085af3"
"Citibank Demo Business Inc mdm-Ext","86d67463-9530-47dc-9d15-82cc492b746b","2026-08-30T20:05:17.027Z","api://Citibank Demo Business Inc mdm-Ext-86d67463"
"Azure Advanced Threat Protection-Ext","49fd1ba7-3dbe-4bfe-a97d-569dc8e08dc2","2026-08-30T20:05:17.141Z","api://Azure Advanced Threat Protection-Ext-49fd1ba7"
"Azure Region Move Orchestrator Application-Ext","af834c5b-5101-4bee-beb4-91e99685a303","2026-08-30T20:05:17.208Z","api://Azure Region Move Orchestrator Application-Ext-af834c5b"
"Azure Container Instance Service-Ext","5b4e849d-9cff-4e94-96ee-c0e0be219a82","2026-08-30T20:05:17.285Z","api://Azure Container Instance Service-Ext-5b4e849d"
"Zapier-Ext","b618d7f1-521f-42df-bc64-1c05e751acc7","2026-08-30T20:05:17.392Z","api://Zapier-Ext-b618d7f1"
"O365 Secure Score-Ext","c2a46c76-da36-4836-824b-8b08a34e1b97","2026-08-30T20:05:17.453Z","api://O365 Secure Score-Ext-c2a46c76"
"Azure Search Management-Ext","71d5cdd4-284f-43df-b991-b61ee7e324f3","2026-08-30T20:05:17.585Z","api://Azure Search Management-Ext-71d5cdd4"
"aad-extensions-app. Do not modify. Used by AAD for storing user data.-Ext","a74fb5ed-a597-4ef3-81d6-5d1723a2bc6a","2026-08-30T20:05:17.646Z","api://aad-extensions-app. Do not modify. Used by AAD for storing user data.-Ext-a74fb5ed"
"Azure Virtual Desktop ARM Provider-Ext","a592d158-93f1-40be-8567-ceb6e1124bdc","2026-08-30T20:05:17.695Z","api://Azure Virtual Desktop ARM Provider-Ext-a592d158"
"AAD Request Verification Service - PROD-Ext","ab5c83a3-ea19-44c2-a7d8-9013d1857da8","2026-08-30T20:05:17.816Z","api://AAD Request Verification Service - PROD-Ext-ab5c83a3"
"AzureDnsFrontendApp-Ext","3ad69cea-cf2e-4c0a-8944-18573d297964","2026-08-30T20:05:17.975Z","api://AzureDnsFrontendApp-Ext-3ad69cea"
"AML Inferencing Frontdoor-Ext","088d5ed5-c0c0-4452-890c-f98f77b6f1f7","2026-08-30T20:05:18.095Z","api://AML Inferencing Frontdoor-Ext-088d5ed5"
"Azure Container Instance Service-Ext","6f3519f7-41f8-4873-8fc9-cccedcd520dc","2026-08-30T20:05:18.130Z","api://Azure Container Instance Service-Ext-6f3519f7"
"Azure Machine Learning Authorization App 2-Ext","fe2d82c5-7e1d-4052-b9bb-848a4006c6a5","2026-08-30T20:05:18.212Z","api://Azure Machine Learning Authorization App 2-Ext-fe2d82c5"
"Microsoft.IntelligentITDigitalTwin-Ext","4d81c87a-6356-42f0-a4b3-ba7f329aa8b0","2026-08-30T20:05:18.264Z","api://Microsoft.IntelligentITDigitalTwin-Ext-4d81c87a"
"AzureBackup_WBCM_Service-Ext","b1a91032-f09f-431c-baea-441cec7e6d6c","2026-08-30T20:05:18.355Z","api://AzureBackup_WBCM_Service-Ext-b1a91032"
"My Profile-Ext","d2156057-95fc-4620-9092-792743482ee2","2026-08-30T20:05:18.543Z","api://My Profile-Ext-d2156057"
"Azure Linux VM Sign-In-Ext","be23cac5-6c63-44d0-977c-644f860e4a15","2026-08-30T20:05:18.635Z","api://Azure Linux VM Sign-In-Ext-be23cac5"
"Microsoft Azure Policy Insights-Ext","58350958-19e6-44ce-8483-a8c80a1a8bcc","2026-08-30T20:05:18.646Z","api://Microsoft Azure Policy Insights-Ext-58350958"
"AzureSupportCenter-Ext","2f92eeb9-9a57-40a0-9175-b3c83cbf44dc","2026-08-30T20:05:18.672Z","api://AzureSupportCenter-Ext-2f92eeb9"
"5-Ext","ac7f5eb5-07f4-40d4-9755-a6aded5fc47b","2026-08-30T20:05:18.811Z","api://5-Ext-ac7f5eb5"
"Verifiable Credentials Issuer Service-Ext","3bb49f76-96e1-44e5-acca-5addf5abc96a","2026-08-30T20:05:18.882Z","api://Verifiable Credentials Issuer Service-Ext-3bb49f76"
"IAMTenantCrawler-Ext","7cce6447-f795-413d-bad0-bedd46672d4e","2026-08-30T20:05:19.047Z","api://IAMTenantCrawler-Ext-7cce6447"
"EventGrid Data API-Ext","99fc51da-c272-42ac-88c2-6f9811a5062f","2026-08-30T20:05:19.092Z","api://EventGrid Data API-Ext-99fc51da"
"WindowsUpdate-Service-Ext","78b4db55-bb60-4660-8930-61b7d42cd72b","2026-08-30T20:05:19.141Z","api://WindowsUpdate-Service-Ext-78b4db55"
"Dynamic Alerts-Ext","52ee6047-8af8-4498-aac2-3915a32a2f12","2026-08-30T20:05:19.191Z","api://Dynamic Alerts-Ext-52ee6047"
"BackupSolutions-RPAAS-Ext","7b41a92e-b15f-4111-940f-ba98c20d0750","2026-08-30T20:05:19.267Z","api://BackupSolutions-RPAAS-Ext-7b41a92e"
"Common Job Provider-Ext","d8155aa0-0ed3-4a3c-ab77-a03d015cd1e8","2026-08-30T20:05:19.331Z","api://Common Job Provider-Ext-d8155aa0"
"Windows Azure Security Resource Provider-Ext","d74ab6b6-45b3-44cc-838d-536792b3fec0","2026-08-30T20:05:19.364Z","api://Windows Azure Security Resource Provider-Ext-d74ab6b6"
"MicrosoftGuestConfiguration-Ext","c82674a0-6fb0-4da7-8724-5390926e8f18","2026-08-30T20:05:19.432Z","api://MicrosoftGuestConfiguration-Ext-c82674a0"
"Network Watcher-Ext","c2d621e6-02fb-463b-a85f-ab9777c68099","2026-08-30T20:05:19.588Z","api://Network Watcher-Ext-c2d621e6"
"Microsoft People Cards Service-Ext","f23cb0f4-3820-487b-992f-83eb1fd3df87","2026-08-30T20:05:19.630Z","api://Microsoft People Cards Service-Ext-f23cb0f4"
"Azure AD Identity Protection-Ext","b7128b49-b1f5-4cfa-802d-d202d8c122b5","2026-08-30T20:05:19.653Z","api://Azure AD Identity Protection-Ext-b7128b49"
"Azure Support - Network Watcher-Ext","cc959cc7-3e15-4e5d-8d20-d15baab8bc67","2026-08-30T20:05:19.722Z","api://Azure Support - Network Watcher-Ext-cc959cc7"
"12-Ext","b65cd009-c1a6-48d5-8f31-1fc3a710f18f","2026-08-30T20:05:19.750Z","api://12-Ext-b65cd009"
"Microsoft.OfficeModernCalendar-Ext","e8cbd23e-7b6d-475a-af9d-66ab79fcd9c9","2026-08-30T20:05:19.874Z","api://Microsoft.OfficeModernCalendar-Ext-e8cbd23e"
"My Apps-Ext","81c10b4a-9125-40e6-aea1-1fa5d2ad9cd2","2026-08-30T20:05:19.957Z","api://My Apps-Ext-81c10b4a"
"Azure Percept Resource Provider-Ext","c6a4dc6e-7ff2-4c5e-addd-0238d8bb4b3a","2026-08-30T20:05:19.993Z","api://Azure Percept Resource Provider-Ext-c6a4dc6e"
"CAS API Security RP-Ext","7d8f5a34-99c0-4ab2-9017-955a15501114","2026-08-30T20:05:20.084Z","api://CAS API Security RP-Ext-7d8f5a34"
"AzureDnsFrontendApp-Ext","ddf60761-dbff-4d01-aa64-767c6b0b4974","2026-08-30T20:05:20.166Z","api://AzureDnsFrontendApp-Ext-ddf60761"
"Azure DevOps-Ext","0e9e7332-711a-4fcc-ad02-da7d1393e3b9","2026-08-30T20:05:20.190Z","api://Azure DevOps-Ext-0e9e7332"
"IDML Graph Resolver Service and CAD-Ext","1dea2514-04bb-4518-9d05-70098c684b5e","2026-08-30T20:05:20.225Z","api://IDML Graph Resolver Service and CAD-Ext-1dea2514"
"All apps-Ext","65e9e2a2-b430-4e0f-826a-7ebaa35070d8","2026-08-30T20:05:20.305Z","api://All apps-Ext-65e9e2a2"
"Marketplace Reviews-Ext","59551f5b-ebd7-4b1c-8ee1-9a29b5e469dc","2026-08-30T20:05:20.341Z","api://Marketplace Reviews-Ext-59551f5b"
"Windows Azure Active Directory-Ext","e4dd0e3b-b9af-4942-8e6f-4c1c58985a73","2026-08-30T20:05:20.452Z","api://Windows Azure Active Directory-Ext-e4dd0e3b"
"MicrosoftStorageExpressPodAADApp-Ext","6d818868-ea81-4928-aa91-37c4b2c946bc","2026-08-30T20:05:20.533Z","api://MicrosoftStorageExpressPodAADApp-Ext-6d818868"
"MaintenanceResourceProvider-Ext","13d3a931-0477-4a10-9d46-e9f2fdf5c9b7","2026-08-30T20:05:20.589Z","api://MaintenanceResourceProvider-Ext-13d3a931"
"Microsoft Azure AD Identity Protection-Ext","0656089f-f536-4663-ab1e-beae25fc26a8","2026-08-30T20:05:20.650Z","api://Microsoft Azure AD Identity Protection-Ext-0656089f"
"Azure Singularity-Ext","b5e2a4d0-8e3a-43e8-9104-a4f86eec5ca7","2026-08-30T20:05:20.735Z","api://Azure Singularity-Ext-b5e2a4d0"
"Workload Builder RP App-Ext","e343355b-4e67-44bc-ae46-8fbfb49dcb5a","2026-08-30T20:05:20.760Z","api://Workload Builder RP App-Ext-e343355b"
"Microsoft Defender for Cloud Scanner Resource Provider-Ext","3e35f64b-9edf-4d52-b14f-23b5c8a2c9d2","2026-08-30T20:05:20.801Z","api://Microsoft Defender for Cloud Scanner Resource Provider-Ext-3e35f64b"
"Azure Advisor-Ext","953dacc6-714b-4349-bde0-34f5fcdc62df","2026-08-30T20:05:20.865Z","api://Azure Advisor-Ext-953dacc6"
"AzureEnergyRpaaSAppProd-Ext","b0c7c0cd-ed02-41d4-8891-585cacf6603b","2026-08-30T20:05:20.925Z","api://AzureEnergyRpaaSAppProd-Ext-b0c7c0cd"
"VideoIndexer-BE-ARM-Ext","4af6e3f3-5fa6-4b48-ad5a-04417f9ea020","2026-08-30T20:05:20.971Z","api://VideoIndexer-BE-ARM-Ext-4af6e3f3"
"ComplianceAuthServer-Ext","7559e827-875d-449c-8e68-22875a0f4218","2026-08-30T20:05:20.984Z","api://ComplianceAuthServer-Ext-7559e827"
"Fidalgo Dataplane Public-Ext","c9d06d66-5905-47b2-a886-fef5d07c76be","2026-08-30T20:05:20.998Z","api://Fidalgo Dataplane Public-Ext-c9d06d66"
"Cortana at Work Service-Ext","0e1b40cf-7377-40d1-8c9e-99646ec4cde0","2026-08-30T20:05:21.033Z","api://Cortana at Work Service-Ext-0e1b40cf"
"Azure Container Registry-Ext","a28a8a0d-be6f-4261-bcdb-576e5aae39fc","2026-08-30T20:05:21.077Z","api://Azure Container Registry-Ext-a28a8a0d"
"Fidalgo Dev Portal Public-Ext","94ace357-3741-4b2c-aaa8-da564033c725","2026-08-30T20:05:21.186Z","api://Fidalgo Dev Portal Public-Ext-94ace357"
"Active Directory for GitHub Enterprise-Ext","a3102954-ed41-45ce-b82d-030e431d4c9f","2026-08-30T20:05:21.210Z","api://Active Directory for GitHub Enterprise-Ext-a3102954"
"Quickbooks Other Intuit Service QuickBooks Payments-Ext","5c15641d-ad63-4cab-b65f-f91aeb48066c","2026-08-30T20:05:21.247Z","api://Quickbooks Other Intuit Service QuickBooks Payments-Ext-5c15641d"
"Application Insights API-Ext","a82b6bae-fd84-486e-aadc-423fe8a38ad5","2026-08-30T20:05:21.298Z","api://Application Insights API-Ext-a82b6bae"
"Domain Controller Services-Ext","c2583bfa-75c7-4991-83b5-5a09ff7b1574","2026-08-30T20:05:21.336Z","api://Domain Controller Services-Ext-c2583bfa"
"Microsoft Azure Stream Analytics-Ext","f1a4ede4-230f-47e0-a9f6-f3e00705130d","2026-08-30T20:05:21.392Z","api://Microsoft Azure Stream Analytics-Ext-f1a4ede4"
"Microsoft Invitation Acceptance Portal-Ext","10fae2ef-a7cf-4b62-86c7-492cc6a68b90","2026-08-30T20:05:21.463Z","api://Microsoft Invitation Acceptance Portal-Ext-10fae2ef"
"fidelitynetbenefits-Ext","c3cfdd50-1c9b-45b1-8079-598702c6c364","2026-08-30T20:05:21.495Z","api://fidelitynetbenefits-Ext-c3cfdd50"
"LexisNexis Corporate Affiliations-Ext","08c8b409-fca5-412a-8353-dffeb856ce2b","2026-08-30T20:05:21.553Z","api://LexisNexis Corporate Affiliations-Ext-08c8b409"
"Office365DirectorySynchronizationService-Ext","46544c52-0429-4902-b246-9e7504d26d2c","2026-08-30T20:05:21.578Z","api://Office365DirectorySynchronizationService-Ext-46544c52"
"Azure Workloads Connector Service-Ext","1b647ab8-a98c-4ac3-a7ef-2f7ef8829a45","2026-08-30T20:05:21.640Z","api://Azure Workloads Connector Service-Ext-1b647ab8"
"Azure Key Vault Managed HSM-Ext","a65e7ad6-4ac1-4e81-aa04-84e448f41951","2026-08-30T20:05:21.682Z","api://Azure Key Vault Managed HSM-Ext-a65e7ad6"
"Bot Service CMEK Prod-Ext","6320c134-91c0-4e1f-96d4-be8d38e8104c","2026-08-30T20:05:21.716Z","api://Bot Service CMEK Prod-Ext-6320c134"
"Microsoft Intune Service Discovery-Ext","06f1ee48-57b9-4ca6-8c32-a1a649ea3dda","2026-08-30T20:05:21.734Z","api://Microsoft Intune Service Discovery-Ext-06f1ee48"
"Azure Managed Grafana SSO-Ext","5a8bad8d-2e0c-4891-98c9-1e14c701572d","2026-08-30T20:05:21.750Z","api://Azure Managed Grafana SSO-Ext-5a8bad8d"
"Microsoft Container Registry-Ext","cc6379bd-a3f3-4cb4-aac8-feb3eb0d42a1","2026-08-30T20:05:21.776Z","api://Microsoft Container Registry-Ext-cc6379bd"
"Liftr-IN-FPA-ARM-AME-Ext","e3e1c3ba-16ad-4e85-92c0-590294f6fe15","2026-08-30T20:05:21.869Z","api://Liftr-IN-FPA-ARM-AME-Ext-e3e1c3ba"
"Azns AAD Webhook-Ext","4b2c13ed-06a7-4357-960a-618d6869ef2c","2026-08-30T20:05:21.962Z","api://Azns AAD Webhook-Ext-4b2c13ed"
"DoNotDelete-DataBoxEdgeNGatewayManagedApp-Ext","e082c8dc-3c80-4247-82c5-51360fac5abc","2026-08-30T20:05:22.013Z","api://DoNotDelete-DataBoxEdgeNGatewayManagedApp-Ext-e082c8dc"
"Salesforce Sandbox-Ext","95ecaf3b-7d3b-4f2a-84b3-4f826a157d41","2026-08-30T20:05:22.091Z","api://Salesforce Sandbox-Ext-95ecaf3b"
"Azure Credential Configuration Endpoint Service-Ext","3c7e6290-28e4-465e-b98f-1cf747810bd7","2026-08-30T20:05:22.126Z","api://Azure Credential Configuration Endpoint Service-Ext-3c7e6290"
"Azure Marketplace Container Management API-Ext","9de33833-7866-4b5b-ac2c-75b51d2189b9","2026-08-30T20:05:22.213Z","api://Azure Marketplace Container Management API-Ext-9de33833"
"Microsoft.ConnectedVMwarevSphere Resource Provider-Ext","5d948dce-ada8-4d4d-9246-bf236a2134e7","2026-08-30T20:05:22.308Z","api://Microsoft.ConnectedVMwarevSphere Resource Provider-Ext-5d948dce"
"MicrosoftGuestConfiguration-Ext","b7fa8455-bb97-44c2-82bd-c50d49f4097e","2026-08-30T20:05:22.415Z","api://MicrosoftGuestConfiguration-Ext-b7fa8455"
"Azure AD Application Proxy-Ext","f29a25a0-6753-4643-9d44-c5803d9da692","2026-08-30T20:05:22.432Z","api://Azure AD Application Proxy-Ext-f29a25a0"
"AADReporting-Ext","2d064845-baf0-4d0b-9889-fc3dd9d1cf30","2026-08-30T20:05:22.478Z","api://AADReporting-Ext-2d064845"
"RPSaaS Service RP-Ext","13cde51a-8aab-492a-ac75-1c669e10f0d3","2026-08-30T20:05:22.497Z","api://RPSaaS Service RP-Ext-13cde51a"
"Azure OSSRDBMS MySQL Flexible Server BYOK-Ext","9bf708ab-d6a7-44cc-ac3e-27d65b5b5a4d","2026-08-30T20:05:22.524Z","api://Azure OSSRDBMS MySQL Flexible Server BYOK-Ext-9bf708ab"
"microsoft.connectedopenstack-Ext","14dfd918-5758-4322-9600-78d371e67bf3","2026-08-30T20:05:22.570Z","api://microsoft.connectedopenstack-Ext-14dfd918"
"Microsoft Support Diagnostics-Ext","c5d82c53-c7bc-47a7-b394-beb14ffd2fb6","2026-08-30T20:05:22.649Z","api://Microsoft Support Diagnostics-Ext-c5d82c53"
"Azure Workloads Connector Service-Ext","6eb1c8e6-fb99-4714-85d4-74f2edaf55bf","2026-08-30T20:05:22.745Z","api://Azure Workloads Connector Service-Ext-6eb1c8e6"
"Azure Arc Data Services Billing-Ext","c6c9f477-5979-45ba-8152-c6e8810b9232","2026-08-30T20:05:22.773Z","api://Azure Arc Data Services Billing-Ext-c6c9f477"
"Azure Managed HSM RP-Ext","f8115592-0fa9-4a08-9e7f-a96d9e111e2a","2026-08-30T20:05:22.792Z","api://Azure Managed HSM RP-Ext-f8115592"
"Meru19 First Party App-Ext","7d6031eb-09cd-489b-9179-b1ab76e6e9ef","2026-08-30T20:05:22.827Z","api://Meru19 First Party App-Ext-7d6031eb"
"jocall3-13-325f9500-3bd3-48fe-b130-806f56e2e7cc-Ext","7d92d7e5-c425-40be-8efb-d40fbe589e79","2026-08-30T20:05:22.927Z","api://jocall3-13-325f9500-3bd3-48fe-b130-806f56e2e7cc-Ext-7d92d7e5"
"Microsoft Device Management Checkin-Ext","a972ae20-195a-4de4-a9d4-bf4388260195","2026-08-30T20:05:22.968Z","api://Microsoft Device Management Checkin-Ext-a972ae20"
"Azure Monitor for SAP Solutions-Ext","0681f0dd-51a1-4829-92c9-1f342229ffe7","2026-08-30T20:05:23.019Z","api://Azure Monitor for SAP Solutions-Ext-0681f0dd"
"GitHub Actions API-Ext","b88be175-abe5-46fd-a717-b56640e8610d","2026-08-30T20:05:23.044Z","api://GitHub Actions API-Ext-b88be175"
"Office Online Unused API-Ext","e6c18dbe-f841-4095-b9db-e9e2fab24412","2026-08-30T20:05:23.085Z","api://Office Online Unused API-Ext-e6c18dbe"
"Microsoft Service Trust-Ext","85c6f287-90ef-4916-bdaa-df185ef3592e","2026-08-30T20:05:23.126Z","api://Microsoft Service Trust-Ext-85c6f287"
"AAD App Management-Ext","d58d0b08-f545-4b65-b85f-49c0f7a0bba2","2026-08-30T20:05:23.167Z","api://AAD App Management-Ext-d58d0b08"
"Microsoft.Azure.ActiveDirectoryIUX-Ext","54877d23-0cee-4241-8c2d-fcad65fb5c99","2026-08-30T20:05:23.194Z","api://Microsoft.Azure.ActiveDirectoryIUX-Ext-54877d23"
"Jarvis Transaction Service-Ext","f7b4e30d-abad-4817-a820-a6e28d53c041","2026-08-30T20:05:23.217Z","api://Jarvis Transaction Service-Ext-f7b4e30d"
"Microsoft Cloud App Security-Ext","03cfc2ef-ff37-4780-bc97-0e80a50d9040","2026-08-30T20:05:23.272Z","api://Microsoft Cloud App Security-Ext-03cfc2ef"
